date,close,open,high,low,volume_m,price_range,month,quarter
2023-04-28,32.99300003051758,32.52399826049805,33.08100128173828,32.400001525878906,42.28,0.68,4,2
2023-05-01,32.4119987487793,32.944000244140625,33.12300109863281,31.80900001525879,53.42,1.31,5,2
2023-05-02,31.7549991607666,32.5,32.606998443603516,31.562000274658203,43.19,1.04,5,2
2023-05-03,31.93000030517578,31.7549991607666,32.46200180053711,31.584999084472656,50.64,0.88,5,2
2023-05-04,32.077999114990234,31.900999069213867,32.361000061035156,31.795000076293945,38.8,0.57,5,2
2023-05-05,32.2760009765625,32.361000061035156,32.415000915527344,31.944000244140625,39.91,0.47,5,2
2023-05-08,33.12099838256836,32.29899978637695,33.25600051879883,32.202999114990234,54.89,1.05,5,2
2023-05-09,33.2140007019043,33.06700134277344,33.63199996948242,32.9739990234375,55.45,0.66,5,2
2023-05-10,33.54199981689453,33.520999908447266,33.71099853515625,32.95100021362305,42.9,0.76,5,2
2023-05-11,34.47600173950195,33.49800109863281,34.547000885009766,33.183998107910156,80.33,1.36,5,2
2023-05-12,33.98899841308594,34.47600173950195,34.81700134277344,33.736000061035156,60.82,1.08,5,2
2023-05-15,33.5890007019043,34.0620002746582,34.189998626708984,33.55400085449219,36.53,0.64,5,2
2023-05-16,33.375,33.400001525878906,33.516998291015625,33.191001892089844,33.32,0.33,5,2
2023-05-17,33.99599838256836,33.17599868774414,34.13800048828125,32.96200180053711,39.59,1.18,5,2
2023-05-18,37.12900161743164,34.724998474121094,37.58700180053711,34.637001037597656,209.25,2.95,5,2
2023-05-19,36.5359992980957,36.986000061035156,36.999000549316406,36.38100051879883,78.6,0.62,5,2
2023-05-22,36.30099868774414,36.5359992980957,37.20100021362305,36.25,54.06,0.95,5,2
2023-05-23,35.5989990234375,36.02399826049805,36.41699981689453,35.430999755859375,68.66,0.99,5,2
2023-05-24,36.48500061035156,35.69300079345703,36.71500015258789,35.66299819946289,79.73,1.05,5,2
2023-05-25,35.900001525878906,35.96099853515625,36.744998931884766,35.742000579833984,62.63,1.0,5,2
2023-05-26,37.88800048828125,36.11000061035156,38.375999450683594,35.599998474121094,93.6,2.78,5,2
2023-05-30,39.29800033569336,39.74800109863281,40.51100158691406,38.57899856567383,108.65,1.93,5,2
2023-05-31,39.52299880981445,39.18899917602539,39.625999450683594,38.89099884033203,69.88,0.74,5,2
2023-06-01,40.3129997253418,39.74100112915039,40.75199890136719,39.30799865722656,71.6,1.44,6,2
2023-06-02,40.047000885009766,40.28900146484375,40.65800094604492,39.59000015258789,59.02,1.07,6,2
2023-06-05,40.354000091552734,40.047000885009766,41.38600158691406,40.01499938964844,72.47,1.37,6,2
2023-06-06,39.92900085449219,40.5,40.512001037597656,39.69300079345703,49.92,0.82,6,2
2023-06-07,39.97700119018555,41.042999267578125,41.89500045776367,39.92300033569336,119.32,1.97,6,2
2023-06-08,40.9370002746582,39.97700119018555,40.95399856567383,39.63399887084961,59.91,1.32,6,2
2023-06-09,42.00199890136719,42.45000076293945,42.59000015258789,41.47600173950195,123.63,1.11,6,2
2023-06-12,42.39699935913086,41.882999420166016,42.470001220703125,41.65700149536133,59.6,0.81,6,2
2023-06-13,43.573001861572266,43.000999450683594,43.72700119018555,42.84000015258789,78.2,0.89,6,2
2023-06-14,44.08599853515625,43.499000549316406,44.733001708984375,43.349998474121094,84.13,1.38,6,2
2023-06-15,44.527000427246094,44.40999984741211,44.8650016784668,43.95000076293945,71.0,0.92,6,2
2023-06-16,43.19599914550781,44.6150016784668,44.750999450683594,43.09000015258789,87.54,1.66,6,2
2023-06-20,43.470001220703125,43.018001556396484,44.0,43.0,47.56,1.0,6,2
2023-06-21,42.44499969482422,43.26499938964844,43.45500183105469,42.25400161743164,51.46,1.2,6,2
2023-06-22,42.24800109863281,42.292999267578125,42.47100067138672,41.86800003051758,48.7,0.6,6,2
2023-06-23,42.402000427246094,41.85900115966797,42.582000732421875,41.77299880981445,82.99,0.81,6,2
2023-06-26,41.59400177001953,42.24399948120117,43.09600067138672,41.4900016784668,46.4,1.61,6,2
2023-06-27,41.70800018310547,41.73899841308594,42.0880012512207,41.150001525878906,48.18,0.94,6,2
2023-06-28,42.98400115966797,42.310001373291016,43.729000091552734,42.28900146484375,88.11,1.44,6,2
2023-06-29,42.82400131225586,43.43299865722656,43.78499984741211,42.6150016784668,49.32,1.17,6,2
2023-06-30,44.04899978637695,43.11000061035156,44.4119987487793,43.11000061035156,73.46,1.3,6,2
2023-07-03,44.14400100708008,43.97600173950195,44.154998779296875,43.1619987487793,37.33,0.99,7,3
2023-07-05,44.59000015258789,44.49100112915039,45.09700012207031,43.96200180053711,68.69,1.13,7,3
2023-07-06,43.88399887084961,44.0,44.279998779296875,43.071998596191406,49.39,1.21,7,3
2023-07-07,43.810001373291016,43.86000061035156,44.233001708984375,43.58399963378906,41.65,0.65,7,3
2023-07-10,44.17100143432617,43.85200119018555,44.441001892089844,43.68199920654297,42.52,0.76,7,3
2023-07-11,44.020999908447266,43.8650016784668,44.08000183105469,43.104000091552734,45.69,0.98,7,3
2023-07-12,44.404998779296875,44.45500183105469,44.54100036621094,43.775001525878906,57.32,0.77,7,3
2023-07-13,45.03799819946289,44.70000076293945,45.16699981689453,44.11800003051758,61.58,1.05,7,3
2023-07-14,44.191001892089844,45.27899932861328,45.64799880981445,43.970001220703125,71.96,1.68,7,3
2023-07-17,45.005001068115234,44.55699920654297,45.667999267578125,44.51100158691406,68.92,1.16,7,3
2023-07-18,47.47999954223633,45.099998474121094,47.814998626708984,44.87799835205078,130.42,2.94,7,3
2023-07-19,47.75899887084961,47.68600082397461,48.5,47.0,209.96,1.5,7,3
2023-07-20,43.742000579833984,44.70000076293945,44.849998474121094,43.20000076293945,239.9,1.65,7,3
2023-07-21,42.75,43.73699951171875,43.82400131225586,42.319000244140625,173.4,1.51,7,3
2023-07-24,42.83700180053711,42.5,42.86399841308594,41.91899871826172,82.64,0.94,7,3
2023-07-25,42.77000045776367,42.71799850463867,43.0880012512207,42.612998962402344,48.6,0.48,7,3
2023-07-26,42.266998291015625,42.41999816894531,42.5260009765625,41.558998107910156,60.09,0.97,7,3
2023-07-27,41.31700134277344,42.689998626708984,42.75199890136719,41.1879997253418,65.94,1.56,7,3
2023-07-28,42.577999114990234,41.555999755859375,42.74700164794922,41.375999450683594,64.24,1.37,7,3
2023-07-31,43.89699935913086,42.6510009765625,43.91299819946289,42.630001068115234,65.88,1.28,7,3
2023-08-01,43.86199951171875,43.73699951171875,44.525001525878906,43.13999938964844,57.12,1.39,8,3
2023-08-02,42.970001220703125,43.52299880981445,43.555999755859375,42.65599822998047,49.12,0.9,8,3
2023-08-03,43.099998474121094,42.779998779296875,44.19300079345703,42.71900177001953,62.44,1.47,8,3
2023-08-04,43.15999984741211,43.305999755859375,43.650001525878906,42.62699890136719,54.42,1.02,8,3
2023-08-07,44.07600021362305,43.645999908447266,44.111000061035156,42.89099884033203,47.81,1.22,8,3
2023-08-08,43.83000183105469,44.0359992980957,44.356998443603516,43.5099983215332,37.67,0.85,8,3
2023-08-09,42.88999938964844,43.9739990234375,44.0620002746582,42.75899887084961,38.47,1.3,8,3
2023-08-10,42.99800109863281,43.11199951171875,43.8120002746582,42.86899948120117,54.68,0.94,8,3
2023-08-11,42.16600036621094,42.89799880981445,43.0629997253418,42.132999420166016,39.28,0.93,8,3
2023-08-14,42.77799987792969,42.19900131225586,42.8849983215332,41.87799835205078,39.66,1.01,8,3
2023-08-15,42.369998931884766,42.441001892089844,42.9119987487793,42.104000091552734,33.68,0.81,8,3
2023-08-16,41.54499816894531,42.37300109863281,42.45100021362305,41.525001525878906,39.67,0.93,8,3
2023-08-17,40.29999923706055,41.5,41.52399826049805,40.15800094604492,60.32,1.37,8,3
2023-08-18,40.452999114990234,39.93299865722656,40.652000427246094,39.814998626708984,43.12,0.84,8,3
2023-08-21,40.82899856567383,40.222999572753906,40.96099853515625,39.95000076293945,38.62,1.01,8,3
2023-08-22,41.31700134277344,40.900001525878906,41.57400131225586,40.7400016784668,36.0,0.83,8,3
2023-08-23,42.755001068115234,41.84000015258789,43.70199966430664,41.770999908447266,81.75,1.93,8,3
2023-08-24,40.69300079345703,42.54100036621094,42.75899887084961,40.617000579833984,56.88,2.14,8,3
2023-08-25,41.60300064086914,41.20000076293945,41.92499923706055,40.75600051879883,53.91,1.17,8,3
2023-08-28,41.805999755859375,41.80400085449219,41.983001708984375,41.32699966430664,29.29,0.66,8,3
2023-08-29,42.999000549316406,41.599998474121094,43.21699905395508,41.45000076293945,44.87,1.77,8,3
2023-08-30,43.46699905395508,43.084999084472656,43.816001892089844,42.834999084472656,36.25,0.98,8,3
2023-08-31,43.36800003051758,43.12300109863281,43.71500015258789,43.12300109863281,38.03,0.59,8,3
2023-09-01,43.987998962402344,43.77299880981445,44.54999923706055,43.59299850463867,47.93,0.96,9,3
2023-09-05,44.86800003051758,43.8390007019043,45.345001220703125,43.79999923706055,61.56,1.55,9,3
2023-09-06,44.57600021362305,44.861000061035156,45.138999938964844,44.04899978637695,38.62,1.09,9,3
2023-09-07,44.31399917602539,44.1150016784668,44.459999084472656,43.66999816894531,29.23,0.79,9,3
2023-09-08,44.279998779296875,44.35599899291992,44.680999755859375,43.8849983215332,26.98,0.8,9,3
2023-09-11,44.5359992980957,44.30699920654297,44.98899841308594,44.275001525878906,29.14,0.71,9,3
2023-09-12,43.46900177001953,44.28499984741211,44.54399871826172,43.4119987487793,31.24,1.13,9,3
2023-09-13,41.2239990234375,43.54999923706055,43.84000015258789,41.069000244140625,118.43,2.77,9,3
2023-09-14,40.04899978637695,41.040000915527344,41.138999938964844,40.0,107.09,1.14,9,3
2023-09-15,39.694000244140625,40.099998474121094,40.470001220703125,39.50299835205078,91.17,0.97,9,3
2023-09-18,39.439998626708984,39.54999923706055,39.946998596191406,39.2599983215332,47.05,0.69,9,3
2023-09-19,39.619998931884766,39.284000396728516,39.823001861572266,39.025001525878906,40.77,0.8,9,3
2023-09-20,38.630001068115234,39.70500183105469,39.79899978637695,38.61199951171875,38.67,1.19,9,3
2023-09-21,38.415000915527344,38.650001525878906,39.59000015258789,38.34199905395508,55.48,1.25,9,3
2023-09-22,37.98099899291992,38.5,38.6879997253418,37.83599853515625,36.93,0.85,9,3
2023-09-25,38.47999954223633,38.290000915527344,38.6619987487793,38.08100128173828,37.57,0.58,9,3
2023-09-26,37.92499923706055,38.28799819946289,38.45600128173828,37.736000061035156,40.89,0.72,9,3
2023-09-27,37.75899887084961,38.2400016784668,38.422000885009766,37.625,38.44,0.8,9,3
2023-09-28,37.63600158691406,37.560001373291016,37.895999908447266,37.11000061035156,43.7,0.79,9,3
2023-09-29,37.7599983215332,38.0,38.257999420166016,37.53499984741211,42.05,0.72,9,3
2023-10-02,38.03300094604492,37.74800109863281,38.48099899291992,37.68000030517578,31.02,0.8,10,4
2023-10-03,37.67499923706055,37.71099853515625,39.4900016784668,37.28499984741211,88.78,2.21,10,4
2023-10-04,37.689998626708984,37.650001525878906,38.02199935913086,37.358001708984375,43.04,0.66,10,4
2023-10-05,37.25899887084961,37.80099868774414,37.86000061035156,36.7239990234375,50.35,1.14,10,4
2023-10-06,38.1510009765625,36.84299850463867,38.25199890136719,36.777000427246094,47.78,1.47,10,4
2023-10-09,38.595001220703125,37.80500030517578,38.71699905395508,37.7760009765625,33.0,0.94,10,4
2023-10-10,37.332000732421875,38.55799865722656,38.869998931884766,37.224998474121094,72.89,1.65,10,4
2023-10-11,36.59299850463867,37.27799987792969,37.78099822998047,36.534000396728516,91.51,1.25,10,4
2023-10-12,36.119998931884766,36.64799880981445,36.882999420166016,35.904998779296875,73.76,0.98,10,4
2023-10-13,35.56800079345703,35.56399917602539,35.893001556396484,35.20500183105469,63.13,0.69,10,4
2023-10-16,36.082000732421875,35.62099838256836,36.30799865722656,35.47700119018555,51.29,0.83,10,4
2023-10-17,35.571998596191406,36.11000061035156,36.27000045776367,35.388999938964844,59.08,0.88,10,4
2023-10-18,34.61899948120117,35.099998474121094,35.479000091552734,34.472999572753906,114.3,1.01,10,4
2023-10-19,40.176998138427734,40.4739990234375,40.89500045776367,39.22600173950195,280.74,1.67,10,4
2023-10-20,40.09600067138672,40.5629997253418,41.06399917602539,39.80099868774414,127.83,1.26,10,4
2023-10-23,40.683998107910156,40.332000732421875,40.75400161743164,39.85200119018555,73.9,0.9,10,4
2023-10-24,41.37300109863281,40.96799850463867,41.66899871826172,40.8390007019043,64.59,0.83,10,4
2023-10-25,41.125,41.60200119018555,41.88399887084961,41.01100158691406,63.0,0.87,10,4
2023-10-26,40.354000091552734,41.141998291015625,41.73099899291992,40.15399932861328,68.5,1.58,10,4
2023-10-27,39.7869987487793,40.641998291015625,41.020999908447266,39.5620002746582,49.98,1.46,10,4
2023-10-30,41.007999420166016,40.23500061035156,41.28200149536133,39.941001892089844,53.17,1.34,10,4
2023-10-31,41.16899871826172,40.92399978637695,41.25199890136719,40.4630012512207,38.78,0.79,10,4
2023-11-01,42.01900100708008,41.47700119018555,42.060001373291016,41.417999267578125,48.06,0.64,11,4
2023-11-02,42.47100067138672,42.117000579833984,42.66899871826172,41.709999084472656,44.76,0.96,11,4
2023-11-03,43.236000061035156,42.875999450683594,43.481998443603516,42.553001403808594,36.67,0.93,11,4
2023-11-06,43.4739990234375,43.4379997253418,43.50299835205078,42.96099853515625,30.03,0.54,11,4
2023-11-07,43.46099853515625,43.61800003051758,43.763999938964844,43.099998474121094,32.91,0.66,11,4
2023-11-08,43.665000915527344,43.5,43.80699920654297,43.36800003051758,23.57,0.44,11,4
2023-11-09,43.51499938964844,43.803001403808594,44.03799819946289,43.435001373291016,27.36,0.6,11,4
2023-11-10,44.7239990234375,43.74800109863281,44.74800109863281,43.55099868774414,44.41,1.2,11,4
2023-11-13,44.46200180053711,44.724998474121094,44.84299850463867,44.2599983215332,28.96,0.58,11,4
2023-11-14,44.8650016784668,44.87799835205078,45.40800094604492,44.56399917602539,40.61,0.84,11,4
2023-11-15,46.194000244140625,45.28099822998047,46.275001525878906,45.244998931884766,50.35,1.03,11,4
2023-11-16,46.69499969482422,46.29999923706055,46.72800064086914,45.96500015258789,36.56,0.76,11,4
2023-11-17,46.590999603271484,46.69499969482422,46.76499938964844,46.2760009765625,27.98,0.49,11,4
2023-11-20,47.446998596191406,46.540000915527344,47.67599868774414,46.540000915527344,36.18,1.14,11,4
2023-11-21,47.494998931884766,47.26300048828125,47.70199966430664,47.12099838256836,29.98,0.58,11,4
2023-11-22,47.79999923706055,47.68000030517578,48.27000045776367,47.65599822998047,28.42,0.61,11,4
2023-11-24,47.95600128173828,47.71099853515625,48.040000915527344,47.52000045776367,14.05,0.52,11,4
2023-11-27,47.91699981689453,47.90299987792969,48.20000076293945,47.53499984741211,36.26,0.67,11,4
2023-11-28,47.900001525878906,47.81100082397461,48.04999923706055,47.595001220703125,28.9,0.45,11,4
2023-11-29,47.71900177001953,47.900001525878906,48.0989990234375,47.44900131225586,28.56,0.65,11,4
2023-11-30,47.39699935913086,47.53099822998047,47.85900115966797,47.04199981689453,42.87,0.82,11,4
2023-12-01,46.57400131225586,47.31700134277344,47.52299880981445,46.459999084472656,43.42,1.06,12,4
2023-12-04,45.38999938964844,46.0989990234375,46.119998931884766,45.119998931884766,51.58,1.0,12,4
2023-12-05,45.51499938964844,45.06999969482422,45.638999938964844,44.95800018310547,33.81,0.68,12,4
2023-12-06,44.67300033569336,46.0,46.04999923706055,44.573001861572266,41.79,1.48,12,4
2023-12-07,45.20000076293945,45.084999084472656,45.28900146484375,44.832000732421875,35.07,0.46,12,4
2023-12-08,45.375999450683594,45.07600021362305,45.54999923706055,45.07600021362305,34.58,0.47,12,4
2023-12-11,45.98899841308594,45.93600082397461,47.064998626708984,45.72100067138672,49.3,1.34,12,4
2023-12-12,46.29999923706055,46.52299880981445,46.56100082397461,45.91999816894531,33.03,0.64,12,4
2023-12-13,47.99800109863281,46.198001861572266,48.125,46.198001861572266,58.2,1.93,12,4
2023-12-14,46.983001708984375,48.0359992980957,48.07600021362305,46.47600173950195,51.76,1.6,12,4
2023-12-15,47.20600128173828,46.72999954223633,47.29999923706055,46.72999954223633,78.41,0.57,12,4
2023-12-18,48.61199951171875,47.630001068115234,49.20399856567383,47.5099983215332,64.11,1.69,12,4
2023-12-19,49.50199890136719,48.84000015258789,49.61399841308594,48.40599822998047,38.49,1.21,12,4
2023-12-20,48.926998138427734,49.20000076293945,50.0890007019043,48.8390007019043,45.64,1.25,12,4
2023-12-21,49.1609992980957,49.26599884033203,49.439998626708984,48.676998138427734,27.56,0.76,12,4
2023-12-22,48.67599868774414,49.400001525878906,49.60200119018555,48.54499816894531,27.03,1.06,12,4
2023-12-26,49.11899948120117,48.93899917602539,49.14799880981445,48.63800048828125,20.34,0.51,12,4
2023-12-27,49.17900085449219,49.124000549316406,49.402000427246094,48.92499923706055,25.61,0.48,12,4
2023-12-28,49.05099868774414,49.20000076293945,49.28900146484375,48.90700149536133,17.1,0.38,12,4
2023-12-29,48.6879997253418,49.0369987487793,49.222999572753906,48.194000244140625,27.41,1.03,12,4
2024-01-02,46.849998474121094,48.319000244140625,48.46500015258789,46.18600082397461,50.49,2.28,1,1
2024-01-03,47.0260009765625,46.731998443603516,47.505001068115234,46.57699966430664,34.44,0.93,1,1
2024-01-04,47.46699905395508,47.29800033569336,48.07400131225586,46.65299987792969,36.36,1.42,1,1
2024-01-05,47.40599822998047,47.650001525878906,47.95500183105469,47.18000030517578,26.31,0.78,1,1
2024-01-08,48.50299835205078,47.388999938964844,48.52399826049805,47.3650016784668,36.76,1.16,1,1
2024-01-09,48.20899963378906,47.553001403808594,48.50899887084961,47.380001068115234,35.27,1.13,1,1
2024-01-10,47.83300018310547,48.15999984741211,48.70000076293945,47.29499816894531,43.42,1.41,1,1
2024-01-11,49.222999572753906,49.25400161743164,50.340999603271484,48.38199996948242,79.93,1.96,1,1
2024-01-12,49.215999603271484,50.05099868774414,50.07899856567383,49.06100082397461,50.04,1.02,1,1
2024-01-16,48.124000549316406,49.0,49.415000915527344,47.801998138427734,46.79,1.61,1,1
2024-01-17,48.03300094604492,48.45000076293945,48.62099838256836,47.5260009765625,48.95,1.09,1,1
2024-01-18,48.53099822998047,48.00299835205078,48.57699966430664,47.801998138427734,40.54,0.78,1,1
2024-01-19,48.29499816894531,48.49800109863281,48.56700134277344,47.60599899291992,56.72,0.96,1,1
2024-01-22,48.57099914550781,48.755001068115234,48.97999954223633,47.9900016784668,52.12,0.99,1,1
2024-01-23,49.21900177001953,49.20000076293945,49.895999908447266,48.13999938964844,155.06,1.76,1,1
2024-01-24,54.48699951171875,53.775001525878906,56.25,53.707000732421875,264.33,2.54,1,1
2024-01-25,56.20000076293945,55.19499969482422,56.34600067138672,54.84600067138672,94.52,1.5,1,1
2024-01-26,57.04199981689453,56.180999755859375,57.9640007019043,55.84299850463867,127.71,2.12,1,1
2024-01-29,57.57899856567383,57.1349983215332,57.85499954223633,56.268001556396484,69.05,1.59,1,1
2024-01-30,56.28499984741211,56.731998443603516,57.0880012512207,56.082000732421875,61.82,1.01,1,1
2024-01-31,56.4109992980957,56.28499984741211,57.21500015258789,56.20399856567383,48.58,1.01,1,1
2024-02-01,56.750999450683594,56.70199966430664,57.26599884033203,56.382999420166016,31.74,0.88,2,1
2024-02-02,56.4640007019043,56.45199966430664,56.779998779296875,56.23699951171875,40.33,0.54,2,1
2024-02-05,56.20600128173828,56.24700164794922,57.57500076293945,55.720001220703125,41.43,1.85,2,1
2024-02-06,55.5880012512207,56.4119987487793,56.63399887084961,55.4370002746582,28.4,1.2,2,1
2024-02-07,55.93000030517578,55.816001892089844,56.779998779296875,55.49800109863281,43.74,1.28,2,1
2024-02-08,55.85300064086914,56.05500030517578,56.369998931884766,55.57400131225586,31.76,0.8,2,1
2024-02-09,56.13199996948242,56.5,56.599998474121094,55.810001373291016,30.56,0.79,2,1
2024-02-12,55.78499984741211,56.0359992980957,56.84400177001953,55.70000076293945,36.08,1.14,2,1
2024-02-13,55.45199966430664,55.08000183105469,55.91999816894531,54.900001525878906,35.12,1.02,2,1
2024-02-14,57.93299865722656,56.72600173950195,58.125,56.433998107910156,56.34,1.69,2,1
2024-02-15,59.34600067138672,58.191001892089844,59.37699890136719,58.03200149536133,52.21,1.34,2,1
2024-02-16,58.39500045776367,59.69499969482422,59.70000076293945,57.74599838256836,43.26,1.95,2,1
2024-02-20,57.51300048828125,58.018001556396484,58.599998474121094,56.965999603271484,31.24,1.63,2,1
2024-02-21,57.334999084472656,57.35100173950195,57.577999114990234,56.731998443603516,22.71,0.85,2,1
2024-02-22,58.84700012207031,58.275001525878906,59.084999084472656,57.888999938964844,35.27,1.2,2,1
2024-02-23,58.35599899291992,58.63999938964844,59.24300003051758,57.981998443603516,25.69,1.26,2,1
2024-02-26,58.76499938964844,58.35599899291992,59.07500076293945,58.32699966430664,23.94,0.75,2,1
2024-02-27,60.16699981689453,59.5,60.5359992980957,59.233001708984375,44.89,1.3,2,1
2024-02-28,59.64799880981445,59.57899856567383,59.81700134277344,59.000999450683594,26.05,0.82,2,1
2024-02-29,60.29199981689453,60.42499923706055,60.45199966430664,59.51599884033203,35.72,0.94,2,1
2024-03-01,61.933998107910156,59.98099899291992,62.02799987792969,59.95000076293945,42.7,2.08,3,1
2024-03-04,61.58300018310547,62.15599822998047,62.44200134277344,61.507999420166016,30.2,0.93,3,1
2024-03-05,59.849998474121094,61.0099983215332,61.090999603271484,59.20000076293945,38.5,1.89,3,1
2024-03-06,59.76900100708008,60.29899978637695,60.792999267578125,59.35599899291992,24.7,1.44,3,1
2024-03-07,60.85100173950195,59.933998107910156,61.053001403808594,59.59000015258789,27.43,1.46,3,1
2024-03-08,60.481998443603516,60.82699966430664,61.60900115966797,60.08399963378906,27.77,1.53,3,1
2024-03-11,60.09299850463867,60.80799865722656,61.099998474121094,60.0369987487793,25.01,1.06,3,1
2024-03-12,61.108001708984375,60.020999908447266,61.529998779296875,59.62699890136719,28.22,1.9,3,1
2024-03-13,60.94499969482422,61.33700180053711,61.48500061035156,60.72100067138672,21.92,0.76,3,1
2024-03-14,61.30099868774414,61.5,62.08000183105469,60.73500061035156,31.2,1.35,3,1
2024-03-15,60.5880012512207,62.29199981689453,62.29199981689453,60.38199996948242,66.72,1.91,3,1
2024-03-18,61.8390007019043,61.35599899291992,62.74100112915039,61.04499816894531,33.44,1.7,3,1
2024-03-19,62.07400131225586,61.5620002746582,62.12799835205078,60.79999923706055,21.43,1.33,3,1
2024-03-20,62.76900100708008,61.994998931884766,62.95100021362305,61.83399963378906,26.4,1.12,3,1
2024-03-21,62.270999908447266,63.064998626708984,63.43600082397461,62.233001708984375,25.08,1.2,3,1
2024-03-22,62.80099868774414,62.41600036621094,62.904998779296875,62.099998474121094,21.36,0.81,3,1
2024-03-25,62.74599838256836,62.790000915527344,63.04600143432617,62.316001892089844,18.03,0.73,3,1
2024-03-26,62.92399978637695,62.52000045776367,63.43899917602539,61.917999267578125,28.04,1.52,3,1
2024-03-27,61.35300064086914,62.9010009765625,63.1349983215332,61.073001861572266,26.28,2.06,3,1
2024-03-28,60.733001708984375,61.499000549316406,61.5,60.159000396728516,37.09,1.34,3,1
2024-04-01,61.430999755859375,60.79999923706055,61.51100158691406,60.55699920654297,21.16,0.95,4,2
2024-04-02,61.42100143432617,61.099998474121094,61.50299835205078,60.55099868774414,20.29,0.95,4,2
2024-04-03,63.007999420166016,61.275001525878906,63.04100036621094,61.150001525878906,29.31,1.89,4,2
2024-04-04,61.7140007019043,63.32099914550781,63.79999923706055,61.65800094604492,30.64,2.14,4,2
2024-04-05,63.61800003051758,62.492000579833984,63.79100036621094,62.270999908447266,33.79,1.52,4,2
2024-04-08,62.840999603271484,63.638999938964844,63.900001525878906,62.81100082397461,21.46,1.09,4,2
2024-04-09,61.81999969482422,63.19900131225586,63.19900131225586,61.5629997253418,21.44,1.64,4,2
2024-04-10,61.858001708984375,61.09700012207031,62.013999938964844,60.933998107910156,28.06,1.08,4,2
2024-04-11,62.87799835205078,62.44200134277344,63.16600036621094,61.7239990234375,26.63,1.44,4,2
2024-04-12,62.28300094604492,62.823001861572266,63.3120002746582,61.891998291015625,29.59,1.42,4,2
2024-04-15,60.71500015258789,63.016998291015625,63.016998291015625,60.387001037597656,30.85,2.63,4,2
2024-04-16,61.75199890136719,60.75,62.244998931884766,60.75,35.19,1.49,4,2
2024-04-17,61.36899948120117,62.09700012207031,62.09700012207031,60.770999908447266,33.12,1.33,4,2
2024-04-18,61.055999755859375,61.209999084472656,62.132999420166016,60.542999267578125,84.68,1.59,4,2
2024-04-19,55.50400161743164,56.78799819946289,57.900001525878906,55.215999603271484,164.5,2.68,4,2
2024-04-22,55.459999084472656,55.066001892089844,55.861000061035156,54.20100021362305,85.98,1.66,4,2
2024-04-23,57.775001525878906,55.64899826049805,57.92100143432617,55.52799987792969,49.76,2.39,4,2
2024-04-24,55.512001037597656,57.430999755859375,57.691001892089844,55.130001068115234,53.55,2.56,4,2
2024-04-25,56.47999954223633,54.94599914550781,56.65399932861328,54.57099914550781,38.07,2.08,4,2
2024-04-26,56.12300109863281,55.82099914550781,56.29199981689453,55.319000244140625,43.33,0.97,4,2
2024-04-29,55.94900131225586,55.917999267578125,55.9640007019043,55.42399978637695,25.09,0.54,4,2
2024-04-30,55.06399917602539,56.0,56.0,54.9379997253418,33.62,1.06,4,2
2024-05-01,55.17100143432617,54.784000396728516,56.03900146484375,54.42499923706055,34.73,1.61,5,2
2024-05-02,56.51499938964844,55.60200119018555,56.54600143432617,55.558998107910156,30.68,0.99,5,2
2024-05-03,57.933998107910156,56.599998474121094,58.0260009765625,56.51599884033203,33.08,1.51,5,2
2024-05-06,59.696998596191406,58.18199920654297,59.73400115966797,58.025001525878906,36.86,1.71,5,2
2024-05-07,60.599998474121094,59.62799835205078,60.60499954223633,59.13199996948242,36.14,1.47,5,2
2024-05-08,60.946998596191406,60.16299819946289,61.821998596191406,60.16299819946289,30.94,1.66,5,2
2024-05-09,61.20899963378906,61.439998626708984,61.571998596191406,60.57500076293945,20.65,1.0,5,2
2024-05-10,61.08700180053711,61.900001525878906,62.39799880981445,60.50600051879883,26.54,1.89,5,2
2024-05-13,61.659000396728516,61.43000030517578,61.821998596191406,60.68299865722656,20.86,1.14,5,2
2024-05-14,61.36600112915039,61.516998291015625,62.14799880981445,60.84000015258789,27.92,1.31,5,2
2024-05-15,61.35200119018555,61.856998443603516,62.40999984741211,60.90999984741211,56.71,1.5,5,2
2024-05-16,61.051998138427734,61.57500076293945,61.83399963378906,60.909000396728516,30.56,0.92,5,2
2024-05-17,62.11000061035156,61.70000076293945,62.57899856567383,61.47100067138672,37.83,1.11,5,2
2024-05-20,64.08200073242188,62.040000915527344,64.43699645996094,61.95199966430664,38.58,2.48,5,2
2024-05-21,65.06099700927734,63.67599868774414,65.08799743652344,63.422000885009766,29.2,1.67,5,2
2024-05-22,64.0469970703125,64.71399688720703,64.92500305175781,63.8120002746582,21.76,1.11,5,2
2024-05-23,63.56700134277344,64.23400115966797,64.27100372314453,63.0,23.14,1.27,5,2
2024-05-24,64.67500305175781,63.939998626708984,65.19999694824219,63.7599983215332,26.15,1.44,5,2
2024-05-28,64.9000015258789,64.70500183105469,64.9749984741211,64.3030014038086,26.1,0.67,5,2
2024-05-29,65.46199798583984,64.41300201416016,66.42500305175781,64.38899993896484,36.96,2.04,5,2
2024-05-30,64.76599884033203,65.35199737548828,65.64900207519531,64.4729995727539,23.89,1.18,5,2
2024-05-31,64.16200256347656,64.4010009765625,64.85800170898438,62.83000183105469,40.71,2.03,5,2
2024-06-03,63.37900161743164,64.52200317382812,64.6780014038086,62.72700119018555,23.24,1.95,6,2
